,Transcript stable ID
3491,ENSDART00000084153
3492,ENSDART00000084174
3493,ENSDART00000084237
3494,ENSDART00000084263
3495,ENSDART00000084278
3496,ENSDART00000084305
3497,ENSDART00000084334
3498,ENSDART00000084348
3499,ENSDART00000084370
3500,ENSDART00000084373
3501,ENSDART00000084380
3502,ENSDART00000084411
3503,ENSDART00000084417
3504,ENSDART00000084448
3505,ENSDART00000084454
3506,ENSDART00000084457
3507,ENSDART00000084503
3508,ENSDART00000084528
3509,ENSDART00000084530
3510,ENSDART00000084570
3511,ENSDART00000084579
3512,ENSDART00000084597
3513,ENSDART00000084664
3514,ENSDART00000084715
3515,ENSDART00000084724
3516,ENSDART00000084745
3517,ENSDART00000084771
3518,ENSDART00000084780
3519,ENSDART00000084806
3520,ENSDART00000084819
3521,ENSDART00000084850
3522,ENSDART00000084914
3523,ENSDART00000084932
3524,ENSDART00000084952
3525,ENSDART00000084954
3526,ENSDART00000085009
3527,ENSDART00000085046
3528,ENSDART00000085051
3529,ENSDART00000085061
3530,ENSDART00000085086
3531,ENSDART00000085087
3532,ENSDART00000085135
3533,ENSDART00000085142
3534,ENSDART00000085201
3535,ENSDART00000085210
3536,ENSDART00000085222
3537,ENSDART00000085228
3538,ENSDART00000085252
3539,ENSDART00000085281
3540,ENSDART00000085282
3541,ENSDART00000085361
3542,ENSDART00000085371
3543,ENSDART00000085381
3544,ENSDART00000085387
3545,ENSDART00000085402
3546,ENSDART00000085438
3547,ENSDART00000085453
3548,ENSDART00000085531
3549,ENSDART00000085565
3550,ENSDART00000085624
3551,ENSDART00000085636
3552,ENSDART00000085642
3553,ENSDART00000085645
3554,ENSDART00000085661
3555,ENSDART00000085662
3556,ENSDART00000085666
3557,ENSDART00000085678
3558,ENSDART00000085684
3559,ENSDART00000085719
3560,ENSDART00000085724
3561,ENSDART00000085728
3562,ENSDART00000085758
3563,ENSDART00000085769
3564,ENSDART00000085774
3565,ENSDART00000085786
3566,ENSDART00000085824
3567,ENSDART00000085848
3568,ENSDART00000085855
3569,ENSDART00000085868
3570,ENSDART00000085931
3571,ENSDART00000085943
3572,ENSDART00000085945
3573,ENSDART00000085956
3574,ENSDART00000085964
3575,ENSDART00000085976
3576,ENSDART00000085996
3577,ENSDART00000086021
3578,ENSDART00000086053
3579,ENSDART00000086060
3580,ENSDART00000086094
3581,ENSDART00000086104
3582,ENSDART00000086138
3583,ENSDART00000086143
3584,ENSDART00000086146
3585,ENSDART00000086173
3586,ENSDART00000086201
3587,ENSDART00000086220
3588,ENSDART00000086227
3589,ENSDART00000086263
3590,ENSDART00000086287
3591,ENSDART00000086335
3592,ENSDART00000086375
3593,ENSDART00000086437
3594,ENSDART00000086443
3595,ENSDART00000086490
3596,ENSDART00000086491
3597,ENSDART00000086495
3598,ENSDART00000086511
3599,ENSDART00000086512
3600,ENSDART00000086531
3601,ENSDART00000086534
3602,ENSDART00000086537
3603,ENSDART00000086556
3604,ENSDART00000086627
3605,ENSDART00000086648
3606,ENSDART00000086651
3607,ENSDART00000086659
3608,ENSDART00000086696
3609,ENSDART00000086713
3610,ENSDART00000086717
3611,ENSDART00000086732
3612,ENSDART00000086733
3613,ENSDART00000086746
3614,ENSDART00000086753
3615,ENSDART00000086761
3616,ENSDART00000086797
3617,ENSDART00000086823
3618,ENSDART00000086863
3619,ENSDART00000086902
3620,ENSDART00000086952
3621,ENSDART00000086961
3622,ENSDART00000087040
3623,ENSDART00000087054
3624,ENSDART00000087084
3625,ENSDART00000087097
3626,ENSDART00000087107
3627,ENSDART00000087110
3628,ENSDART00000087115
3629,ENSDART00000087118
3630,ENSDART00000087120
3631,ENSDART00000087128
3632,ENSDART00000087148
3633,ENSDART00000087151
3634,ENSDART00000087196
3635,ENSDART00000087202
3636,ENSDART00000087204
3637,ENSDART00000087216
3638,ENSDART00000087329
3639,ENSDART00000087364
3640,ENSDART00000087405
3641,ENSDART00000087410
3642,ENSDART00000087421
3643,ENSDART00000087426
3644,ENSDART00000087438
3645,ENSDART00000087477
3646,ENSDART00000087553
3647,ENSDART00000087563
3648,ENSDART00000087565
3649,ENSDART00000087566
3650,ENSDART00000087604
3651,ENSDART00000087623
3652,ENSDART00000087624
3653,ENSDART00000087643
3654,ENSDART00000087654
3655,ENSDART00000087657
3656,ENSDART00000087658
3657,ENSDART00000087670
3658,ENSDART00000087684
3659,ENSDART00000087691
3660,ENSDART00000087696
3661,ENSDART00000087724
3662,ENSDART00000087740
3663,ENSDART00000087763
3664,ENSDART00000087782
3665,ENSDART00000087786
3666,ENSDART00000087797
3667,ENSDART00000087803
3668,ENSDART00000087815
3669,ENSDART00000087835
3670,ENSDART00000087842
3671,ENSDART00000087897
3672,ENSDART00000087899
3673,ENSDART00000087926
3674,ENSDART00000087935
3675,ENSDART00000087964
3676,ENSDART00000087968
3677,ENSDART00000088004
3678,ENSDART00000088026
3679,ENSDART00000088042
3680,ENSDART00000088141
3681,ENSDART00000088142
3682,ENSDART00000088146
3683,ENSDART00000088169
3684,ENSDART00000088179
3685,ENSDART00000088185
3686,ENSDART00000088222
3687,ENSDART00000088238
3688,ENSDART00000088247
3689,ENSDART00000088270
3690,ENSDART00000088290
3691,ENSDART00000088315
3692,ENSDART00000088336
3693,ENSDART00000088340
3694,ENSDART00000088346
3695,ENSDART00000088351
3696,ENSDART00000088358
3697,ENSDART00000088359
3698,ENSDART00000088363
3699,ENSDART00000088383
3700,ENSDART00000088401
3701,ENSDART00000088469
3702,ENSDART00000088480
3703,ENSDART00000088488
3704,ENSDART00000088506
3705,ENSDART00000088513
3706,ENSDART00000088531
3707,ENSDART00000088578
3708,ENSDART00000088610
3709,ENSDART00000088611
3710,ENSDART00000088675
3711,ENSDART00000088677
3712,ENSDART00000088760
3713,ENSDART00000088777
3714,ENSDART00000088818
3715,ENSDART00000088819
3716,ENSDART00000088881
3717,ENSDART00000088888
3718,ENSDART00000088904
3719,ENSDART00000088908
3720,ENSDART00000088949
3721,ENSDART00000088973
3722,ENSDART00000089017
3723,ENSDART00000089021
3724,ENSDART00000089025
3725,ENSDART00000089066
3726,ENSDART00000089095
3727,ENSDART00000089120
3728,ENSDART00000089133
3729,ENSDART00000089141
3730,ENSDART00000089158
3731,ENSDART00000089211
3732,ENSDART00000089230
3733,ENSDART00000089242
3734,ENSDART00000089294
3735,ENSDART00000089303
3736,ENSDART00000089325
3737,ENSDART00000089379
3738,ENSDART00000089386
3739,ENSDART00000089402
3740,ENSDART00000089445
3741,ENSDART00000089488
3742,ENSDART00000089501
3743,ENSDART00000089507
3744,ENSDART00000089545
3745,ENSDART00000089547
3746,ENSDART00000089582
3747,ENSDART00000089596
3748,ENSDART00000089601
3749,ENSDART00000089604
3750,ENSDART00000089609
3751,ENSDART00000089616
3752,ENSDART00000089618
3753,ENSDART00000089680
3754,ENSDART00000089689
3755,ENSDART00000089750
3756,ENSDART00000089787
3757,ENSDART00000089822
3758,ENSDART00000089841
3759,ENSDART00000089849
3760,ENSDART00000089853
3761,ENSDART00000089916
3762,ENSDART00000089923
3763,ENSDART00000089999
3764,ENSDART00000090019
3765,ENSDART00000090066
3766,ENSDART00000090100
3767,ENSDART00000090117
3768,ENSDART00000090120
3769,ENSDART00000090156
3770,ENSDART00000090165
3771,ENSDART00000090174
3772,ENSDART00000090183
3773,ENSDART00000090186
3774,ENSDART00000090191
3775,ENSDART00000090200
3776,ENSDART00000090202
3777,ENSDART00000090221
3778,ENSDART00000090226
3779,ENSDART00000090254
3780,ENSDART00000090266
3781,ENSDART00000090280
3782,ENSDART00000090286
3783,ENSDART00000090306
3784,ENSDART00000090310
3785,ENSDART00000090335
3786,ENSDART00000090375
3787,ENSDART00000090388
3788,ENSDART00000090397
3789,ENSDART00000090414
3790,ENSDART00000090468
3791,ENSDART00000090475
3792,ENSDART00000090484
3793,ENSDART00000090487
3794,ENSDART00000090496
3795,ENSDART00000090521
3796,ENSDART00000090528
3797,ENSDART00000090548
3798,ENSDART00000090549
3799,ENSDART00000090596
3800,ENSDART00000090608
3801,ENSDART00000090631
3802,ENSDART00000090657
3803,ENSDART00000090675
3804,ENSDART00000090676
3805,ENSDART00000090712
3806,ENSDART00000090748
3807,ENSDART00000090782
3808,ENSDART00000090790
3809,ENSDART00000090796
3810,ENSDART00000090809
3811,ENSDART00000090860
3812,ENSDART00000090867
3813,ENSDART00000090921
3814,ENSDART00000090930
3815,ENSDART00000090939
3816,ENSDART00000090962
3817,ENSDART00000090975
3818,ENSDART00000091097
3819,ENSDART00000091115
3820,ENSDART00000091132
3821,ENSDART00000091140
3822,ENSDART00000091156
3823,ENSDART00000091158
3824,ENSDART00000091180
3825,ENSDART00000091182
3826,ENSDART00000091203
3827,ENSDART00000091205
3828,ENSDART00000091241
3829,ENSDART00000091272
3830,ENSDART00000091331
3831,ENSDART00000091351
3832,ENSDART00000091370
3833,ENSDART00000091377
3834,ENSDART00000091409
3835,ENSDART00000091436
3836,ENSDART00000091463
3837,ENSDART00000091466
3838,ENSDART00000091512
3839,ENSDART00000091519
3840,ENSDART00000091549
3841,ENSDART00000091560
3842,ENSDART00000091597
3843,ENSDART00000091612
3844,ENSDART00000091630
3845,ENSDART00000091662
3846,ENSDART00000091664
3847,ENSDART00000091726
3848,ENSDART00000091739
3849,ENSDART00000091742
3850,ENSDART00000091772
3851,ENSDART00000091813
3852,ENSDART00000091850
3853,ENSDART00000091873
3854,ENSDART00000091901
3855,ENSDART00000091955
3856,ENSDART00000091987
3857,ENSDART00000092000
3858,ENSDART00000092009
3859,ENSDART00000092011
3860,ENSDART00000092053
3861,ENSDART00000092058
3862,ENSDART00000092078
3863,ENSDART00000092082
3864,ENSDART00000092105
3865,ENSDART00000092113
3866,ENSDART00000092131
3867,ENSDART00000092164
3868,ENSDART00000092180
3869,ENSDART00000092183
3870,ENSDART00000092217
3871,ENSDART00000092250
3872,ENSDART00000092264
3873,ENSDART00000092277
3874,ENSDART00000092344
3875,ENSDART00000092347
3876,ENSDART00000092348
3877,ENSDART00000092373
3878,ENSDART00000092408
3879,ENSDART00000092416
3880,ENSDART00000092447
3881,ENSDART00000092465
3882,ENSDART00000092505
3883,ENSDART00000092536
3884,ENSDART00000092580
3885,ENSDART00000092609
3886,ENSDART00000092648
3887,ENSDART00000092656
3888,ENSDART00000092663
3889,ENSDART00000092687
3890,ENSDART00000092690
3891,ENSDART00000092763
3892,ENSDART00000092773
3893,ENSDART00000092780
3894,ENSDART00000092884
3895,ENSDART00000092906
3896,ENSDART00000092919
3897,ENSDART00000092942
3898,ENSDART00000092948
3899,ENSDART00000092997
3900,ENSDART00000093004
3901,ENSDART00000093008
3902,ENSDART00000093021
3903,ENSDART00000093046
3904,ENSDART00000093103
3905,ENSDART00000093108
3906,ENSDART00000093123
3907,ENSDART00000093152
3908,ENSDART00000093155
3909,ENSDART00000093160
3910,ENSDART00000093222
3911,ENSDART00000093232
3912,ENSDART00000093248
3913,ENSDART00000093277
3914,ENSDART00000093341
3915,ENSDART00000093358
3916,ENSDART00000093376
3917,ENSDART00000093382
3918,ENSDART00000093402
3919,ENSDART00000093427
3920,ENSDART00000097149
3921,ENSDART00000097176
3922,ENSDART00000097194
3923,ENSDART00000097202
3924,ENSDART00000097217
3925,ENSDART00000097244
3926,ENSDART00000097248
3927,ENSDART00000097249
3928,ENSDART00000097293
3929,ENSDART00000097320
3930,ENSDART00000097325
3931,ENSDART00000097328
3932,ENSDART00000097359
3933,ENSDART00000097364
3934,ENSDART00000097374
3935,ENSDART00000097389
3936,ENSDART00000097395
3937,ENSDART00000097424
3938,ENSDART00000097427
3939,ENSDART00000097452
3940,ENSDART00000097460
3941,ENSDART00000097466
3942,ENSDART00000097525
3943,ENSDART00000097530
3944,ENSDART00000097531
3945,ENSDART00000097540
3946,ENSDART00000097543
3947,ENSDART00000097547
3948,ENSDART00000097574
3949,ENSDART00000097580
3950,ENSDART00000097644
3951,ENSDART00000097664
3952,ENSDART00000097686
3953,ENSDART00000097690
3954,ENSDART00000097695
3955,ENSDART00000097710
3956,ENSDART00000097719
3957,ENSDART00000097723
3958,ENSDART00000097729
3959,ENSDART00000097737
3960,ENSDART00000097741
3961,ENSDART00000097755
3962,ENSDART00000097822
3963,ENSDART00000097845
3964,ENSDART00000097856
3965,ENSDART00000097864
3966,ENSDART00000097865
3967,ENSDART00000097872
3968,ENSDART00000097877
3969,ENSDART00000097881
3970,ENSDART00000097919
3971,ENSDART00000097932
3972,ENSDART00000097939
3973,ENSDART00000097944
3974,ENSDART00000097953
3975,ENSDART00000098010
3976,ENSDART00000098041
3977,ENSDART00000098112
3978,ENSDART00000098143
3979,ENSDART00000098146
3980,ENSDART00000098160
3981,ENSDART00000098172
3982,ENSDART00000098197
3983,ENSDART00000098247
3984,ENSDART00000098249
3985,ENSDART00000098267
3986,ENSDART00000098268
3987,ENSDART00000098285
3988,ENSDART00000098324
3989,ENSDART00000098334
3990,ENSDART00000098350
3991,ENSDART00000098363
3992,ENSDART00000098364
3993,ENSDART00000098419
3994,ENSDART00000098421
3995,ENSDART00000098424
3996,ENSDART00000098453
3997,ENSDART00000098461
3998,ENSDART00000098467
3999,ENSDART00000098468
4000,ENSDART00000098473
4001,ENSDART00000098476
4002,ENSDART00000098504
4003,ENSDART00000098525
4004,ENSDART00000098571
4005,ENSDART00000098578
4006,ENSDART00000098590
4007,ENSDART00000098593
4008,ENSDART00000098600
4009,ENSDART00000098604
4010,ENSDART00000098632
4011,ENSDART00000098636
4012,ENSDART00000098657
4013,ENSDART00000098659
4014,ENSDART00000098667
4015,ENSDART00000098691
4016,ENSDART00000098728
4017,ENSDART00000098750
4018,ENSDART00000098759
4019,ENSDART00000098784
4020,ENSDART00000098806
4021,ENSDART00000098831
4022,ENSDART00000098842
4023,ENSDART00000098850
4024,ENSDART00000098859
4025,ENSDART00000098865
4026,ENSDART00000098889
4027,ENSDART00000098899
4028,ENSDART00000098914
4029,ENSDART00000098922
4030,ENSDART00000098952
4031,ENSDART00000098970
4032,ENSDART00000098976
4033,ENSDART00000098980
4034,ENSDART00000098997
4035,ENSDART00000099016
4036,ENSDART00000099018
4037,ENSDART00000099021
4038,ENSDART00000099031
4039,ENSDART00000099040
4040,ENSDART00000099046
4041,ENSDART00000099084
4042,ENSDART00000099105
4043,ENSDART00000099120
4044,ENSDART00000099140
4045,ENSDART00000099148
4046,ENSDART00000099202
4047,ENSDART00000099224
4048,ENSDART00000099235
4049,ENSDART00000099259
4050,ENSDART00000099262
4051,ENSDART00000099290
4052,ENSDART00000099295
4053,ENSDART00000099298
4054,ENSDART00000099315
4055,ENSDART00000099320
4056,ENSDART00000099327
4057,ENSDART00000099333
4058,ENSDART00000099346
4059,ENSDART00000099378
4060,ENSDART00000099396
4061,ENSDART00000099420
4062,ENSDART00000099440
4063,ENSDART00000099462
4064,ENSDART00000099463
4065,ENSDART00000099464
4066,ENSDART00000099467
4067,ENSDART00000099517
4068,ENSDART00000099525
4069,ENSDART00000099535
4070,ENSDART00000099552
4071,ENSDART00000099555
4072,ENSDART00000099600
4073,ENSDART00000099601
4074,ENSDART00000099602
4075,ENSDART00000099607
4076,ENSDART00000099626
4077,ENSDART00000099677
4078,ENSDART00000099692
4079,ENSDART00000099714
4080,ENSDART00000099723
4081,ENSDART00000099727
4082,ENSDART00000099732
4083,ENSDART00000099748
4084,ENSDART00000099761
4085,ENSDART00000099777
4086,ENSDART00000099779
4087,ENSDART00000099782
4088,ENSDART00000099787
4089,ENSDART00000099810
4090,ENSDART00000099824
4091,ENSDART00000099832
4092,ENSDART00000099835
4093,ENSDART00000099841
4094,ENSDART00000099849
4095,ENSDART00000099856
4096,ENSDART00000099863
4097,ENSDART00000099871
4098,ENSDART00000099872
4099,ENSDART00000099880
4100,ENSDART00000099895
4101,ENSDART00000099913
4102,ENSDART00000099921
4103,ENSDART00000099944
4104,ENSDART00000099945
4105,ENSDART00000099956
4106,ENSDART00000099964
4107,ENSDART00000099977
4108,ENSDART00000099978
4109,ENSDART00000099988
4110,ENSDART00000099993
4111,ENSDART00000100006
4112,ENSDART00000100032
4113,ENSDART00000100042
4114,ENSDART00000100046
4115,ENSDART00000100061
4116,ENSDART00000100063
4117,ENSDART00000100093
4118,ENSDART00000100109
4119,ENSDART00000100160
4120,ENSDART00000100173
4121,ENSDART00000100194
4122,ENSDART00000100207
4123,ENSDART00000100214
4124,ENSDART00000100222
4125,ENSDART00000100234
4126,ENSDART00000100241
4127,ENSDART00000100260
4128,ENSDART00000100276
4129,ENSDART00000100277
4130,ENSDART00000100282
4131,ENSDART00000100283
4132,ENSDART00000100286
4133,ENSDART00000100295
4134,ENSDART00000100301
4135,ENSDART00000100311
4136,ENSDART00000100320
4137,ENSDART00000100321
4138,ENSDART00000100324
4139,ENSDART00000100328
4140,ENSDART00000100332
4141,ENSDART00000100351
4142,ENSDART00000100352
4143,ENSDART00000100372
4144,ENSDART00000100379
4145,ENSDART00000100396
4146,ENSDART00000100420
4147,ENSDART00000100422
4148,ENSDART00000100473
4149,ENSDART00000100480
4150,ENSDART00000100483
4151,ENSDART00000100491
4152,ENSDART00000100497
4153,ENSDART00000100516
4154,ENSDART00000100526
4155,ENSDART00000100532
4156,ENSDART00000100544
4157,ENSDART00000100569
4158,ENSDART00000100588
4159,ENSDART00000100592
4160,ENSDART00000100619
4161,ENSDART00000100632
4162,ENSDART00000100633
4163,ENSDART00000100637
4164,ENSDART00000100657
4165,ENSDART00000100658
4166,ENSDART00000100663
4167,ENSDART00000100664
4168,ENSDART00000100681
4169,ENSDART00000100685
4170,ENSDART00000100698
4171,ENSDART00000100701
4172,ENSDART00000100709
4173,ENSDART00000100743
4174,ENSDART00000100751
4175,ENSDART00000100779
4176,ENSDART00000100782
4177,ENSDART00000100798
4178,ENSDART00000100800
4179,ENSDART00000100813
4180,ENSDART00000100819
4181,ENSDART00000100848
4182,ENSDART00000100867
4183,ENSDART00000100877
4184,ENSDART00000100904
4185,ENSDART00000100911
4186,ENSDART00000100918
4187,ENSDART00000100937
4188,ENSDART00000100941
4189,ENSDART00000100961
4190,ENSDART00000100974
4191,ENSDART00000101000
4192,ENSDART00000101007
4193,ENSDART00000101018
4194,ENSDART00000101026
4195,ENSDART00000101030
4196,ENSDART00000101037
4197,ENSDART00000101044
4198,ENSDART00000101054
4199,ENSDART00000101070
4200,ENSDART00000101077
4201,ENSDART00000101080
4202,ENSDART00000101082
4203,ENSDART00000101085
4204,ENSDART00000101091
4205,ENSDART00000101097
4206,ENSDART00000101107
4207,ENSDART00000101120
4208,ENSDART00000101126
4209,ENSDART00000101147
4210,ENSDART00000101161
4211,ENSDART00000101168
4212,ENSDART00000101191
4213,ENSDART00000101200
4214,ENSDART00000101201
4215,ENSDART00000101203
4216,ENSDART00000101224
4217,ENSDART00000101233
4218,ENSDART00000101266
4219,ENSDART00000101296
4220,ENSDART00000101316
4221,ENSDART00000101319
4222,ENSDART00000101394
4223,ENSDART00000101404
4224,ENSDART00000101406
4225,ENSDART00000101408
4226,ENSDART00000101413
4227,ENSDART00000101423
4228,ENSDART00000101441
4229,ENSDART00000101447
4230,ENSDART00000101462
4231,ENSDART00000101463
4232,ENSDART00000101465
4233,ENSDART00000101466
4234,ENSDART00000101470
4235,ENSDART00000101472
4236,ENSDART00000101474
4237,ENSDART00000101483
4238,ENSDART00000101489
4239,ENSDART00000101513
4240,ENSDART00000101527
4241,ENSDART00000101528
4242,ENSDART00000101533
4243,ENSDART00000101575
4244,ENSDART00000101576
4245,ENSDART00000101616
4246,ENSDART00000101627
4247,ENSDART00000101629
4248,ENSDART00000101631
4249,ENSDART00000101633
4250,ENSDART00000101636
4251,ENSDART00000101637
4252,ENSDART00000101641
4253,ENSDART00000101644
4254,ENSDART00000101645
4255,ENSDART00000101653
4256,ENSDART00000101659
4257,ENSDART00000101675
4258,ENSDART00000101685
4259,ENSDART00000101694
4260,ENSDART00000101732
4261,ENSDART00000101751
4262,ENSDART00000101756
4263,ENSDART00000101775
4264,ENSDART00000101784
4265,ENSDART00000101794
4266,ENSDART00000101799
4267,ENSDART00000101829
4268,ENSDART00000101851
4269,ENSDART00000101861
4270,ENSDART00000101948
4271,ENSDART00000101949
4272,ENSDART00000101965
4273,ENSDART00000101970
4274,ENSDART00000101985
4275,ENSDART00000101986
4276,ENSDART00000102006
4277,ENSDART00000102010
4278,ENSDART00000102011
4279,ENSDART00000102016
4280,ENSDART00000102022
4281,ENSDART00000102027
4282,ENSDART00000102067
4283,ENSDART00000102096
4284,ENSDART00000102106
4285,ENSDART00000102120
4286,ENSDART00000102147
4287,ENSDART00000102148
4288,ENSDART00000102181
4289,ENSDART00000102183
